model,policy,dataset,conflict_name,primary_constraint_met,secondary_constraint_met,none_constraint_met
qwen2.5-7b-instruct,marked_system_basic,conflicting_instructions,num_sentence_conflict: 10_5,0.22,0.09,0.69
qwen2.5-7b-instruct,marked_system_basic,conflicting_instructions,word_length_conflict: 300_50,0.0,0.36,0.64
qwen2.5-7b-instruct,marked_system_basic,conflicting_instructions_reversed,case_conflict,0.78,0.01,0.21
qwen2.5-7b-instruct,marked_system_basic,conflicting_instructions_reversed,keyword_forbidden_conflict: awesome_need,0.25,0.38,0.37
qwen2.5-7b-instruct,marked_system_basic,conflicting_instructions_reversed,keyword_frequency_conflict: like_5_2,0.49,0.3,0.21
qwen2.5-7b-instruct,marked_system_basic,conflicting_instructions_reversed,language_conflict: en_fr,0.59,0.35,0.06
qwen2.5-7b-instruct,marked_system_basic,conflicting_instructions_reversed,num_sentence_conflict: 10_5,0.29,0.03,0.68
qwen2.5-7b-instruct,marked_system_basic,conflicting_instructions_reversed,word_length_conflict: 300_50,0.36,0.0,0.64
qwen2.5-7b-instruct,marked_system_basic,conflicting_instructions_rich_context,case_conflict,0.07,0.63,0.3
qwen2.5-7b-instruct,marked_system_basic,conflicting_instructions_rich_context,keyword_forbidden_conflict: awesome_need,0.15,0.54,0.31
qwen2.5-7b-instruct,marked_system_basic,conflicting_instructions_rich_context,keyword_frequency_conflict: like_5_2,0.92,0.0,0.08
qwen2.5-7b-instruct,marked_system_basic,conflicting_instructions_rich_context,language_conflict: en_fr,0.9,0.1,0.0
qwen2.5-7b-instruct,marked_system_basic,conflicting_instructions_rich_context,num_sentence_conflict: 10_5,0.7,0.03,0.27
qwen2.5-7b-instruct,marked_system_basic,conflicting_instructions_rich_context,word_length_conflict: 300_50,0.3,0.0,0.7
qwen2.5-7b-instruct,marked_system_basic,conflicting_instructions_rich_context_reversed,case_conflict,0.19,0.47,0.34
qwen2.5-7b-instruct,marked_system_basic,conflicting_instructions_rich_context_reversed,keyword_forbidden_conflict: awesome_need,0.28,0.42,0.3
qwen2.5-7b-instruct,marked_system_basic,conflicting_instructions_rich_context_reversed,keyword_frequency_conflict: like_5_2,0.2,0.57,0.23
qwen2.5-7b-instruct,marked_system_basic,conflicting_instructions_rich_context_reversed,language_conflict: en_fr,0.86,0.12,0.02
qwen2.5-7b-instruct,marked_system_basic,conflicting_instructions_rich_context_reversed,num_sentence_conflict: 10_5,0.2,0.2,0.6
qwen2.5-7b-instruct,marked_system_basic,conflicting_instructions_rich_context_reversed,word_length_conflict: 300_50,0.05,0.3,0.65
qwen2.5-7b-instruct,marked_system_detailed,conflicting_instructions,case_conflict,0.25,0.5,0.25
qwen2.5-7b-instruct,marked_system_detailed,conflicting_instructions,keyword_forbidden_conflict: awesome_need,0.15,0.61,0.24
qwen2.5-7b-instruct,marked_system_detailed,conflicting_instructions,keyword_frequency_conflict: like_5_2,0.93,0.0,0.07
qwen2.5-7b-instruct,marked_system_detailed,conflicting_instructions,language_conflict: en_fr,0.01,0.82,0.17
qwen2.5-7b-instruct,marked_system_detailed,conflicting_instructions,num_sentence_conflict: 10_5,0.25,0.05,0.7
qwen2.5-7b-instruct,marked_system_detailed,conflicting_instructions,word_length_conflict: 300_50,0.17,0.0,0.83
qwen2.5-7b-instruct,marked_system_detailed,conflicting_instructions_reversed,case_conflict,0.08,0.0,0.92
qwen2.5-7b-instruct,marked_system_detailed,conflicting_instructions_reversed,keyword_forbidden_conflict: awesome_need,0.15,0.62,0.23
qwen2.5-7b-instruct,marked_system_detailed,conflicting_instructions_reversed,keyword_frequency_conflict: like_5_2,0.36,0.34,0.3
qwen2.5-7b-instruct,marked_system_detailed,conflicting_instructions_reversed,language_conflict: en_fr,0.27,0.38,0.35
qwen2.5-7b-instruct,marked_system_detailed,conflicting_instructions_reversed,num_sentence_conflict: 10_5,0.02,0.39,0.59
qwen2.5-7b-instruct,marked_system_detailed,conflicting_instructions_reversed,word_length_conflict: 300_50,0.04,0.04,0.92
qwen2.5-7b-instruct,marked_system_detailed,conflicting_instructions_rich_context,case_conflict,0.06,0.58,0.36
qwen2.5-7b-instruct,marked_system_detailed,conflicting_instructions_rich_context,keyword_forbidden_conflict: awesome_need,0.24,0.44,0.32
qwen2.5-7b-instruct,marked_system_detailed,conflicting_instructions_rich_context,keyword_frequency_conflict: like_5_2,0.93,0.02,0.05
qwen2.5-7b-instruct,marked_system_detailed,conflicting_instructions_rich_context,language_conflict: en_fr,0.74,0.26,0.0
qwen2.5-7b-instruct,marked_system_detailed,conflicting_instructions_rich_context,num_sentence_conflict: 10_5,0.97,0.0,0.03
qwen2.5-7b-instruct,marked_system_detailed,conflicting_instructions_rich_context,word_length_conflict: 300_50,0.93,0.0,0.07
qwen2.5-7b-instruct,marked_system_detailed,conflicting_instructions_rich_context_reversed,case_conflict,0.11,0.4,0.49
qwen2.5-7b-instruct,marked_system_detailed,conflicting_instructions_rich_context_reversed,keyword_forbidden_conflict: awesome_need,0.19,0.54,0.27
qwen2.5-7b-instruct,marked_system_detailed,conflicting_instructions_rich_context_reversed,keyword_frequency_conflict: like_5_2,0.16,0.61,0.23
qwen2.5-7b-instruct,marked_system_detailed,conflicting_instructions_rich_context_reversed,language_conflict: en_fr,0.57,0.39,0.04
qwen2.5-7b-instruct,marked_system_detailed,conflicting_instructions_rich_context_reversed,num_sentence_conflict: 10_5,0.04,0.69,0.27
qwen2.5-7b-instruct,marked_system_detailed,conflicting_instructions_rich_context_reversed,word_length_conflict: 300_50,0.0,0.75,0.25
qwen2.5-7b-instruct,marked_user_basic,conflicting_instructions,case_conflict,0.2,0.42,0.38
qwen2.5-7b-instruct,marked_user_basic,conflicting_instructions,keyword_forbidden_conflict: awesome_need,0.4,0.36,0.24
qwen2.5-7b-instruct,marked_user_basic,conflicting_instructions,keyword_frequency_conflict: like_5_2,0.96,0.01,0.03
qwen2.5-7b-instruct,marked_user_basic,conflicting_instructions,language_conflict: en_fr,0.95,0.03,0.02
qwen2.5-7b-instruct,marked_user_basic,conflicting_instructions,num_sentence_conflict: 10_5,0.31,0.03,0.66
qwen2.5-7b-instruct,marked_user_basic,conflicting_instructions,word_length_conflict: 300_50,0.1,0.04,0.86
qwen2.5-7b-instruct,marked_user_basic,conflicting_instructions_reversed,case_conflict,0.72,0.0,0.28
qwen2.5-7b-instruct,marked_user_basic,conflicting_instructions_reversed,keyword_forbidden_conflict: awesome_need,0.33,0.45,0.22
qwen2.5-7b-instruct,marked_user_basic,conflicting_instructions_reversed,keyword_frequency_conflict: like_5_2,0.53,0.17,0.3
qwen2.5-7b-instruct,marked_user_basic,conflicting_instructions_reversed,language_conflict: en_fr,0.81,0.18,0.01
qwen2.5-7b-instruct,marked_user_basic,conflicting_instructions_reversed,num_sentence_conflict: 10_5,0.54,0.11,0.35
qwen2.5-7b-instruct,marked_user_basic,conflicting_instructions_reversed,word_length_conflict: 300_50,0.46,0.0,0.54
qwen2.5-7b-instruct,marked_user_basic,conflicting_instructions_rich_context,case_conflict,0.11,0.55,0.34
qwen2.5-7b-instruct,marked_user_basic,conflicting_instructions_rich_context,keyword_forbidden_conflict: awesome_need,0.17,0.5,0.33
qwen2.5-7b-instruct,marked_user_basic,conflicting_instructions_rich_context,keyword_frequency_conflict: like_5_2,0.91,0.04,0.05
qwen2.5-7b-instruct,marked_user_basic,conflicting_instructions_rich_context,language_conflict: en_fr,0.95,0.05,0.0
qwen2.5-7b-instruct,marked_user_basic,conflicting_instructions_rich_context,num_sentence_conflict: 10_5,0.73,0.01,0.26
qwen2.5-7b-instruct,marked_user_basic,conflicting_instructions_rich_context,word_length_conflict: 300_50,0.2,0.01,0.79
qwen2.5-7b-instruct,marked_user_basic,conflicting_instructions_rich_context_reversed,case_conflict,0.17,0.47,0.36
qwen2.5-7b-instruct,marked_user_basic,conflicting_instructions_rich_context_reversed,keyword_forbidden_conflict: awesome_need,0.31,0.38,0.31
qwen2.5-7b-instruct,marked_user_basic,conflicting_instructions_rich_context_reversed,keyword_frequency_conflict: like_5_2,0.24,0.55,0.21
qwen2.5-7b-instruct,marked_user_basic,conflicting_instructions_rich_context_reversed,language_conflict: en_fr,0.77,0.22,0.01
qwen2.5-7b-instruct,marked_user_basic,conflicting_instructions_rich_context_reversed,num_sentence_conflict: 10_5,0.21,0.14,0.65
qwen2.5-7b-instruct,marked_user_basic,conflicting_instructions_rich_context_reversed,word_length_conflict: 300_50,0.12,0.25,0.63
qwen2.5-7b-instruct,marked_user_detailed,conflicting_instructions,case_conflict,0.44,0.05,0.51
qwen2.5-7b-instruct,marked_user_detailed,conflicting_instructions,keyword_forbidden_conflict: awesome_need,0.63,0.21,0.16
qwen2.5-7b-instruct,marked_user_detailed,conflicting_instructions,keyword_frequency_conflict: like_5_2,0.95,0.01,0.04
qwen2.5-7b-instruct,marked_user_detailed,conflicting_instructions,language_conflict: en_fr,0.23,0.44,0.33
qwen2.5-7b-instruct,marked_user_detailed,conflicting_instructions,num_sentence_conflict: 10_5,0.51,0.02,0.47
qwen2.5-7b-instruct,marked_user_detailed,conflicting_instructions,word_length_conflict: 300_50,0.23,0.0,0.77
qwen2.5-7b-instruct,marked_user_detailed,conflicting_instructions_reversed,case_conflict,0.12,0.0,0.88
qwen2.5-7b-instruct,marked_user_detailed,conflicting_instructions_reversed,keyword_forbidden_conflict: awesome_need,0.15,0.7,0.15
qwen2.5-7b-instruct,marked_user_detailed,conflicting_instructions_reversed,keyword_frequency_conflict: like_5_2,0.3,0.42,0.28
qwen2.5-7b-instruct,marked_user_detailed,conflicting_instructions_reversed,language_conflict: en_fr,0.5,0.17,0.33
qwen2.5-7b-instruct,marked_user_detailed,conflicting_instructions_reversed,num_sentence_conflict: 10_5,0.04,0.41,0.55
qwen2.5-7b-instruct,marked_user_detailed,conflicting_instructions_reversed,word_length_conflict: 300_50,0.06,0.05,0.89
qwen2.5-7b-instruct,marked_user_detailed,conflicting_instructions_rich_context,case_conflict,0.08,0.58,0.34
qwen2.5-7b-instruct,marked_user_detailed,conflicting_instructions_rich_context,keyword_forbidden_conflict: awesome_need,0.23,0.36,0.41
qwen2.5-7b-instruct,marked_user_detailed,conflicting_instructions_rich_context,keyword_frequency_conflict: like_5_2,0.93,0.0,0.07
qwen2.5-7b-instruct,marked_user_detailed,conflicting_instructions_rich_context,language_conflict: en_fr,0.86,0.11,0.03
qwen2.5-7b-instruct,marked_user_detailed,conflicting_instructions_rich_context,num_sentence_conflict: 10_5,0.87,0.01,0.12
qwen2.5-7b-instruct,marked_user_detailed,conflicting_instructions_rich_context,word_length_conflict: 300_50,0.75,0.0,0.25
qwen2.5-7b-instruct,marked_user_detailed,conflicting_instructions_rich_context_reversed,case_conflict,0.12,0.52,0.36
qwen2.5-7b-instruct,marked_user_detailed,conflicting_instructions_rich_context_reversed,keyword_forbidden_conflict: awesome_need,0.19,0.52,0.29
qwen2.5-7b-instruct,marked_user_detailed,conflicting_instructions_rich_context_reversed,keyword_frequency_conflict: like_5_2,0.18,0.61,0.21
qwen2.5-7b-instruct,marked_user_detailed,conflicting_instructions_rich_context_reversed,language_conflict: en_fr,0.41,0.55,0.04
qwen2.5-7b-instruct,marked_user_detailed,conflicting_instructions_rich_context_reversed,num_sentence_conflict: 10_5,0.07,0.6,0.33
qwen2.5-7b-instruct,marked_user_detailed,conflicting_instructions_rich_context_reversed,word_length_conflict: 300_50,0.0,0.62,0.38
qwen2.5-7b-instruct,task_specified_separation,conflicting_instructions,case_conflict,0.0,0.79,0.21
qwen2.5-7b-instruct,task_specified_separation,conflicting_instructions,keyword_forbidden_conflict: awesome_need,0.0,0.84,0.16
qwen2.5-7b-instruct,task_specified_separation,conflicting_instructions,keyword_frequency_conflict: like_5_2,0.22,0.32,0.46
qwen2.5-7b-instruct,task_specified_separation,conflicting_instructions,language_conflict: en_fr,0.0,1.0,0.0
qwen2.5-7b-instruct,task_specified_separation,conflicting_instructions,num_sentence_conflict: 10_5,0.01,0.77,0.22
qwen2.5-7b-instruct,task_specified_separation,conflicting_instructions,word_length_conflict: 300_50,0.0,0.96,0.04
qwen2.5-7b-instruct,task_specified_separation,conflicting_instructions_reversed,case_conflict,0.12,0.38,0.5
qwen2.5-7b-instruct,task_specified_separation,conflicting_instructions_reversed,keyword_forbidden_conflict: awesome_need,0.09,0.6,0.31
qwen2.5-7b-instruct,task_specified_separation,conflicting_instructions_reversed,keyword_frequency_conflict: like_5_2,0.52,0.31,0.17
qwen2.5-7b-instruct,task_specified_separation,conflicting_instructions_reversed,language_conflict: en_fr,0.09,0.9,0.01
qwen2.5-7b-instruct,task_specified_separation,conflicting_instructions_reversed,num_sentence_conflict: 10_5,0.04,0.28,0.68
qwen2.5-7b-instruct,task_specified_separation,conflicting_instructions_reversed,word_length_conflict: 300_50,0.0,0.0,1.0
qwen2.5-7b-instruct,task_specified_separation,conflicting_instructions_rich_context,case_conflict,0.0,0.92,0.08
qwen2.5-7b-instruct,task_specified_separation,conflicting_instructions_rich_context,keyword_forbidden_conflict: awesome_need,0.04,0.73,0.23
qwen2.5-7b-instruct,task_specified_separation,conflicting_instructions_rich_context,keyword_frequency_conflict: like_5_2,0.58,0.15,0.27
qwen2.5-7b-instruct,task_specified_separation,conflicting_instructions_rich_context,language_conflict: en_fr,0.06,0.93,0.01
qwen2.5-7b-instruct,task_specified_separation,conflicting_instructions_rich_context,num_sentence_conflict: 10_5,0.05,0.59,0.36
qwen2.5-7b-instruct,task_specified_separation,conflicting_instructions_rich_context,word_length_conflict: 300_50,0.0,0.55,0.45
qwen2.5-7b-instruct,task_specified_separation,conflicting_instructions_rich_context_reversed,case_conflict,0.08,0.62,0.3
qwen2.5-7b-instruct,task_specified_separation,conflicting_instructions_rich_context_reversed,keyword_forbidden_conflict: awesome_need,0.09,0.72,0.19
qwen2.5-7b-instruct,task_specified_separation,conflicting_instructions_rich_context_reversed,keyword_frequency_conflict: like_5_2,0.1,0.66,0.24
qwen2.5-7b-instruct,task_specified_separation,conflicting_instructions_rich_context_reversed,language_conflict: en_fr,0.06,0.94,0.0
qwen2.5-7b-instruct,task_specified_separation,conflicting_instructions_rich_context_reversed,num_sentence_conflict: 10_5,0.01,0.78,0.21
qwen2.5-7b-instruct,task_specified_separation,conflicting_instructions_rich_context_reversed,word_length_conflict: 300_50,0.0,0.42,0.58
qwen2.5-7b-instruct,unmarked_system_basic,conflicting_instructions,case_conflict,0.0,0.74,0.26
qwen2.5-7b-instruct,unmarked_system_basic,conflicting_instructions,keyword_forbidden_conflict: awesome_need,0.05,0.68,0.27
qwen2.5-7b-instruct,unmarked_system_basic,conflicting_instructions,keyword_frequency_conflict: like_5_2,0.6,0.05,0.35
qwen2.5-7b-instruct,unmarked_system_basic,conflicting_instructions,language_conflict: en_fr,0.0,1.0,0.0
qwen2.5-7b-instruct,unmarked_system_basic,conflicting_instructions,num_sentence_conflict: 10_5,0.11,0.14,0.75
qwen2.5-7b-instruct,unmarked_system_basic,conflicting_instructions,word_length_conflict: 300_50,0.0,0.94,0.06
qwen2.5-7b-instruct,unmarked_system_basic,conflicting_instructions_reversed,case_conflict,0.28,0.01,0.71
qwen2.5-7b-instruct,unmarked_system_basic,conflicting_instructions_reversed,keyword_forbidden_conflict: awesome_need,0.07,0.56,0.37
qwen2.5-7b-instruct,unmarked_system_basic,conflicting_instructions_reversed,keyword_frequency_conflict: like_5_2,0.33,0.43,0.24
qwen2.5-7b-instruct,unmarked_system_basic,conflicting_instructions_reversed,language_conflict: en_fr,0.39,0.56,0.05
qwen2.5-7b-instruct,unmarked_system_basic,conflicting_instructions_reversed,num_sentence_conflict: 10_5,0.05,0.17,0.78
qwen2.5-7b-instruct,unmarked_system_basic,conflicting_instructions_reversed,word_length_conflict: 300_50,0.08,0.0,0.92
qwen2.5-7b-instruct,unmarked_system_basic,conflicting_instructions_rich_context,case_conflict,0.07,0.67,0.26
qwen2.5-7b-instruct,unmarked_system_basic,conflicting_instructions_rich_context,keyword_forbidden_conflict: awesome_need,0.15,0.58,0.27
qwen2.5-7b-instruct,unmarked_system_basic,conflicting_instructions_rich_context,keyword_frequency_conflict: like_5_2,0.91,0.01,0.08
qwen2.5-7b-instruct,unmarked_system_basic,conflicting_instructions_rich_context,language_conflict: en_fr,0.31,0.68,0.01
qwen2.5-7b-instruct,unmarked_system_basic,conflicting_instructions_rich_context,num_sentence_conflict: 10_5,0.47,0.05,0.48
qwen2.5-7b-instruct,unmarked_system_basic,conflicting_instructions_rich_context,word_length_conflict: 300_50,0.16,0.05,0.79
qwen2.5-7b-instruct,unmarked_system_basic,conflicting_instructions_rich_context_reversed,case_conflict,0.33,0.34,0.33
qwen2.5-7b-instruct,unmarked_system_basic,conflicting_instructions_rich_context_reversed,keyword_forbidden_conflict: awesome_need,0.24,0.42,0.34
qwen2.5-7b-instruct,unmarked_system_basic,conflicting_instructions_rich_context_reversed,keyword_frequency_conflict: like_5_2,0.13,0.53,0.34
qwen2.5-7b-instruct,unmarked_system_basic,conflicting_instructions_rich_context_reversed,language_conflict: en_fr,0.43,0.55,0.02
qwen2.5-7b-instruct,unmarked_system_basic,conflicting_instructions_rich_context_reversed,num_sentence_conflict: 10_5,0.05,0.37,0.58
qwen2.5-7b-instruct,unmarked_system_basic,conflicting_instructions_rich_context_reversed,word_length_conflict: 300_50,0.0,0.08,0.92
qwen2.5-7b-instruct,unmarked_system_detailed,conflicting_instructions,case_conflict,0.0,0.86,0.14
qwen2.5-7b-instruct,unmarked_system_detailed,conflicting_instructions,keyword_forbidden_conflict: awesome_need,0.04,0.69,0.27
qwen2.5-7b-instruct,unmarked_system_detailed,conflicting_instructions,keyword_frequency_conflict: like_5_2,0.64,0.12,0.24
qwen2.5-7b-instruct,unmarked_system_detailed,conflicting_instructions,language_conflict: en_fr,0.0,1.0,0.0
qwen2.5-7b-instruct,unmarked_system_detailed,conflicting_instructions,num_sentence_conflict: 10_5,0.19,0.11,0.7
qwen2.5-7b-instruct,unmarked_system_detailed,conflicting_instructions,word_length_conflict: 300_50,0.0,0.93,0.07
qwen2.5-7b-instruct,unmarked_system_detailed,conflicting_instructions_reversed,case_conflict,0.22,0.0,0.78
qwen2.5-7b-instruct,unmarked_system_detailed,conflicting_instructions_reversed,keyword_forbidden_conflict: awesome_need,0.07,0.63,0.3
qwen2.5-7b-instruct,unmarked_system_detailed,conflicting_instructions_reversed,keyword_frequency_conflict: like_5_2,0.35,0.46,0.19
qwen2.5-7b-instruct,unmarked_system_detailed,conflicting_instructions_reversed,language_conflict: en_fr,0.25,0.69,0.06
